"region","scenario","fuel","year","Primary_Energy"
"Global","Policy_NoDAC_CI_HadGEM","biomass","2025",48.45199276221
"Global","Policy_NoDAC_CI_HadGEM","biomass","2030",56.29651822248
"Global","Policy_NoDAC_CI_HadGEM","biomass","2035",67.99340314974
"Global","Policy_NoDAC_CI_HadGEM","biomass","2040",82.5744097463161
"Global","Policy_NoDAC_CI_HadGEM","biomass","2045",101.32774911809
"Global","Policy_NoDAC_CI_HadGEM","biomass","2050",122.911890947639
"Global","Policy_NoDAC_CI_HadGEM","biomass","2055",139.12116143569
"Global","Policy_NoDAC_CI_HadGEM","biomass","2060",159.052386128585
"Global","Policy_NoDAC_CI_HadGEM","biomass","2065",163.620180603553
"Global","Policy_NoDAC_CI_HadGEM","biomass","2070",169.850068049384
"Global","Policy_NoDAC_CI_HadGEM","biomass","2075",177.57419709036
"Global","Policy_NoDAC_CI_HadGEM","biomass","2080",185.115446648872
"Global","Policy_NoDAC_CI_HadGEM","biomass","2085",192.695828365809
"Global","Policy_NoDAC_CI_HadGEM","biomass","2090",199.670523626649
"Global","Policy_NoDAC_CI_HadGEM","biomass","2095",205.354568052152
"Global","Policy_NoDAC_CI_HadGEM","biomass","2100",209.970858667656
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","1990",23.9936752976
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2005",26.2801998491
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2010",25.9922139413
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2015",25.1104042297
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2020",24.9543740547
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2025",24.4482609739
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2030",23.2876374983
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2035",25.0349166283
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2040",24.993600291
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2045",24.3537331947
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2050",23.5588707951
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2055",22.6373971177
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2060",21.2781436326
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2065",19.3099916246
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2070",17.4403147405
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2075",15.6546772717
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2080",14.1151599564
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2085",12.7477322664
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2090",11.415264206
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2095",9.8205630515
"Global","Policy_NoDAC_CI_HadGEM","biomass_traditional","2100",8.5903165425
"Global","Policy_NoDAC_CI_HadGEM","coal","1990",145.9814063913
"Global","Policy_NoDAC_CI_HadGEM","coal","2005",198.1817691372
"Global","Policy_NoDAC_CI_HadGEM","coal","2010",215.7640978901
"Global","Policy_NoDAC_CI_HadGEM","coal","2015",225.250001034639
"Global","Policy_NoDAC_CI_HadGEM","coal","2020",220.755956723
"Global","Policy_NoDAC_CI_HadGEM","coal","2025",229.317249124
"Global","Policy_NoDAC_CI_HadGEM","coal","2030",229.826535249
"Global","Policy_NoDAC_CI_HadGEM","coal","2035",205.406182077
"Global","Policy_NoDAC_CI_HadGEM","coal","2040",186.775707
"Global","Policy_NoDAC_CI_HadGEM","coal","2045",165.181107106
"Global","Policy_NoDAC_CI_HadGEM","coal","2050",145.195621536
"Global","Policy_NoDAC_CI_HadGEM","coal","2055",134.124528337
"Global","Policy_NoDAC_CI_HadGEM","coal","2060",125.058585734
"Global","Policy_NoDAC_CI_HadGEM","coal","2065",125.672508003
"Global","Policy_NoDAC_CI_HadGEM","coal","2070",119.151409338
"Global","Policy_NoDAC_CI_HadGEM","coal","2075",112.640604966
"Global","Policy_NoDAC_CI_HadGEM","coal","2080",106.15802345
"Global","Policy_NoDAC_CI_HadGEM","coal","2085",101.969056138
"Global","Policy_NoDAC_CI_HadGEM","coal","2090",98.242881879
"Global","Policy_NoDAC_CI_HadGEM","coal","2095",93.804118602
"Global","Policy_NoDAC_CI_HadGEM","coal","2100",90.016010825
"Global","Policy_NoDAC_CI_HadGEM","geothermal","1990",0.363424119453256
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2005",0.543256989338735
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2010",0.617438037308211
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2015",0.740054365143962
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2020",2.54661520542927
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2025",4.20985562041229
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2030",5.39326573364168
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2035",6.38835895787233
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2040",6.97069706951648
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2045",7.167387241796
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2050",7.25292273256134
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2055",7.25931366738832
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2060",7.19066336602012
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2065",7.14562585708614
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2070",7.14073705956011
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2075",7.10783127546018
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2080",7.07449946743169
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2085",6.99241566845757
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2090",6.89942882804292
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2095",6.79694608539187
"Global","Policy_NoDAC_CI_HadGEM","geothermal","2100",6.74510955774862
"Global","Policy_NoDAC_CI_HadGEM","hydro","1990",25.0559099313314
"Global","Policy_NoDAC_CI_HadGEM","hydro","2005",30.2730964017939
"Global","Policy_NoDAC_CI_HadGEM","hydro","2010",33.5833568284589
"Global","Policy_NoDAC_CI_HadGEM","hydro","2015",38.4174008569769
"Global","Policy_NoDAC_CI_HadGEM","hydro","2020",32.844828291139
"Global","Policy_NoDAC_CI_HadGEM","hydro","2025",33.1284079386163
"Global","Policy_NoDAC_CI_HadGEM","hydro","2030",33.5166108771847
"Global","Policy_NoDAC_CI_HadGEM","hydro","2035",33.5813831248461
"Global","Policy_NoDAC_CI_HadGEM","hydro","2040",34.7080820524874
"Global","Policy_NoDAC_CI_HadGEM","hydro","2045",35.811859308481
"Global","Policy_NoDAC_CI_HadGEM","hydro","2050",36.4747440473187
"Global","Policy_NoDAC_CI_HadGEM","hydro","2055",37.6088552826811
"Global","Policy_NoDAC_CI_HadGEM","hydro","2060",38.4864096678165
"Global","Policy_NoDAC_CI_HadGEM","hydro","2065",39.9114687494714
"Global","Policy_NoDAC_CI_HadGEM","hydro","2070",41.3584009553948
"Global","Policy_NoDAC_CI_HadGEM","hydro","2075",42.5600163220869
"Global","Policy_NoDAC_CI_HadGEM","hydro","2080",43.5858488678561
"Global","Policy_NoDAC_CI_HadGEM","hydro","2085",44.7900606085246
"Global","Policy_NoDAC_CI_HadGEM","hydro","2090",46.0441847663052
"Global","Policy_NoDAC_CI_HadGEM","hydro","2095",46.9660932523311
"Global","Policy_NoDAC_CI_HadGEM","hydro","2100",41.0281076600357
"Global","Policy_NoDAC_CI_HadGEM","natural gas","1990",70.151834829
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2005",98.70275348
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2010",115.0466107
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2015",123.37465756061
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2020",118.6174663
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2025",122.47608969
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2030",130.82392772
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2035",131.37441
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2040",132.1512846
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2045",136.1212592
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2050",136.7315394
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2055",138.2933857
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2060",139.0446718
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2065",146.6746984
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2070",155.4071658
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2075",164.46455118
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2080",172.55544105
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2085",182.02843647
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2090",191.426956
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2095",199.5887054
"Global","Policy_NoDAC_CI_HadGEM","natural gas","2100",208.8967044
"Global","Policy_NoDAC_CI_HadGEM","nuclear","1990",20.6846131347335
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2005",26.263549669626
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2010",25.3105199594021
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2015",23.788029539416
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2020",30.5745945163691
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2025",37.601804111077
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2030",43.2502977467493
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2035",57.511919895495
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2040",68.4929622601183
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2045",80.1149939145119
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2050",92.7291164379144
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2055",102.51801348167
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2060",109.539099175066
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2065",119.385044885804
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2070",126.154069306115
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2075",131.426324198165
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2080",131.00257511843
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2085",130.350177622295
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2090",129.451385196024
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2095",120.425686950266
"Global","Policy_NoDAC_CI_HadGEM","nuclear","2100",113.620840147462
"Global","Policy_NoDAC_CI_HadGEM","oil","1990",82.39052244
"Global","Policy_NoDAC_CI_HadGEM","oil","2005",97.45452616
"Global","Policy_NoDAC_CI_HadGEM","oil","2010",111.378378776
"Global","Policy_NoDAC_CI_HadGEM","oil","2015",122.11330633618
"Global","Policy_NoDAC_CI_HadGEM","oil","2020",121.742248664
"Global","Policy_NoDAC_CI_HadGEM","oil","2025",126.759515105
"Global","Policy_NoDAC_CI_HadGEM","oil","2030",129.254060966
"Global","Policy_NoDAC_CI_HadGEM","oil","2035",109.33240408
"Global","Policy_NoDAC_CI_HadGEM","oil","2040",100.424154305
"Global","Policy_NoDAC_CI_HadGEM","oil","2045",93.882423186
"Global","Policy_NoDAC_CI_HadGEM","oil","2050",87.43217179
"Global","Policy_NoDAC_CI_HadGEM","oil","2055",85.66545244
"Global","Policy_NoDAC_CI_HadGEM","oil","2060",82.5424517
"Global","Policy_NoDAC_CI_HadGEM","oil","2065",79.71667081
"Global","Policy_NoDAC_CI_HadGEM","oil","2070",76.21728325
"Global","Policy_NoDAC_CI_HadGEM","oil","2075",76.22317457
"Global","Policy_NoDAC_CI_HadGEM","oil","2080",76.08918537
"Global","Policy_NoDAC_CI_HadGEM","oil","2085",73.375436853
"Global","Policy_NoDAC_CI_HadGEM","oil","2090",70.358247348
"Global","Policy_NoDAC_CI_HadGEM","oil","2095",66.704270799
"Global","Policy_NoDAC_CI_HadGEM","oil","2100",64.221099639
"Global","Policy_NoDAC_CI_HadGEM","solar","1990",0.00727615699291909
"Global","Policy_NoDAC_CI_HadGEM","solar","2005",0.0403001367537014
"Global","Policy_NoDAC_CI_HadGEM","solar","2010",0.294006917070396
"Global","Policy_NoDAC_CI_HadGEM","solar","2015",2.3496176404682
"Global","Policy_NoDAC_CI_HadGEM","solar","2020",8.72674207099684
"Global","Policy_NoDAC_CI_HadGEM","solar","2025",25.7804501677857
"Global","Policy_NoDAC_CI_HadGEM","solar","2030",45.1546794351534
"Global","Policy_NoDAC_CI_HadGEM","solar","2035",76.0512139591657
"Global","Policy_NoDAC_CI_HadGEM","solar","2040",99.2797630863611
"Global","Policy_NoDAC_CI_HadGEM","solar","2045",121.756184080185
"Global","Policy_NoDAC_CI_HadGEM","solar","2050",145.03375262365
"Global","Policy_NoDAC_CI_HadGEM","solar","2055",165.320313411294
"Global","Policy_NoDAC_CI_HadGEM","solar","2060",182.503122314811
"Global","Policy_NoDAC_CI_HadGEM","solar","2065",196.325557916029
"Global","Policy_NoDAC_CI_HadGEM","solar","2070",210.953086611877
"Global","Policy_NoDAC_CI_HadGEM","solar","2075",222.467157020921
"Global","Policy_NoDAC_CI_HadGEM","solar","2080",232.750960570975
"Global","Policy_NoDAC_CI_HadGEM","solar","2085",240.119819422051
"Global","Policy_NoDAC_CI_HadGEM","solar","2090",245.211557527264
"Global","Policy_NoDAC_CI_HadGEM","solar","2095",249.335767957453
"Global","Policy_NoDAC_CI_HadGEM","solar","2100",254.095826305022
"Global","Policy_NoDAC_CI_HadGEM","wind","1990",0.0379034974823607
"Global","Policy_NoDAC_CI_HadGEM","wind","2005",0.949489339778468
"Global","Policy_NoDAC_CI_HadGEM","wind","2010",3.12291024827685
"Global","Policy_NoDAC_CI_HadGEM","wind","2015",7.68028316162775
"Global","Policy_NoDAC_CI_HadGEM","wind","2020",18.5002702500159
"Global","Policy_NoDAC_CI_HadGEM","wind","2025",32.2462718407846
"Global","Policy_NoDAC_CI_HadGEM","wind","2030",46.9394597717036
"Global","Policy_NoDAC_CI_HadGEM","wind","2035",77.3057414102254
"Global","Policy_NoDAC_CI_HadGEM","wind","2040",104.002773407062
"Global","Policy_NoDAC_CI_HadGEM","wind","2045",125.861948602862
"Global","Policy_NoDAC_CI_HadGEM","wind","2050",146.521682435962
"Global","Policy_NoDAC_CI_HadGEM","wind","2055",164.612191161807
"Global","Policy_NoDAC_CI_HadGEM","wind","2060",180.073846248677
"Global","Policy_NoDAC_CI_HadGEM","wind","2065",186.183542420705
"Global","Policy_NoDAC_CI_HadGEM","wind","2070",194.056977252413
"Global","Policy_NoDAC_CI_HadGEM","wind","2075",199.30516924526
"Global","Policy_NoDAC_CI_HadGEM","wind","2080",207.408798946735
"Global","Policy_NoDAC_CI_HadGEM","wind","2085",213.603055287434
"Global","Policy_NoDAC_CI_HadGEM","wind","2090",217.98044361801
"Global","Policy_NoDAC_CI_HadGEM","wind","2095",225.637837616886
"Global","Policy_NoDAC_CI_HadGEM","wind","2100",233.246115740439
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","1990",0
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2005",0.0486057
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2010",0.0546693
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2015",0.0769199
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2020",0.0704461
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2025",0.069830751
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2030",0.071108001
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2035",0.105168148
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2040",0.134165291
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2045",0.192027989
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2050",0.307909912
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2055",0.6251977156
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2060",1.2732256469
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2065",1.28243494502
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2070",1.3301229932
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2075",1.17455178
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2080",1.151590605
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2085",1.22125897
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2090",1.26093838
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2095",1.23456059
"Taiwan","Policy_NoDAC_CI_HadGEM","biomass","2100",1.2257925
"Taiwan","Policy_NoDAC_CI_HadGEM","coal","1990",1.1620393
"Taiwan","Policy_NoDAC_CI_HadGEM","coal","2005",2.04375
"Taiwan","Policy_NoDAC_CI_HadGEM","coal","2010",2.11545
"Taiwan","Policy_NoDAC_CI_HadGEM","coal","2015",2.03348
